,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew
653,70,RM,6.653921148278169,18.836124183025504,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.534293431937689,GasA,Ex,Y,SBrkr,1.0,13.856383816210426,3,1,TA,6,Typ,0,No,Detchd,1926.0,Unf,1.0,9.103593650252291,Fa,TA,Y,1.0,10.715841640087826,4,2008,WD,Normal,14.930533830342009,1.5,8.483295642295591,0.6995661605206074,0.0,100,8,0.0
654,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.376854189435692,Unf,1.0,11.06209830903299,GasA,Ex,Y,SBrkr,1.0,14.630393172192896,3,1,Gd,6,Typ,1,Gd,Detchd,1940.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,16.085067085904754,1.5,4.0113402432628344,0.6302299283829627,0.5310907237512742,49,19,0.0
655,30,RM,6.357203202420049,18.9167524253441,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,Fa,BrkTil,TA,Fa,No,Unf,1.0,Unf,1.0,12.978543443983394,GasA,Ex,Y,SBrkr,1.0,12.978543443983394,2,1,TA,5,Typ,1,Fa,Detchd,1924.0,Unf,2.0,10.525867697126678,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,15.019855631475933,1.0,6.285266416806648,0.5,0.0,79,5,0.0
656,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,Gd,BrkTil,TA,TA,No,Rec,9.114592997374732,LwQ,8.646538007903064,11.072964688066048,GasA,Ex,Y,SBrkr,1.0,14.296779497533473,3,1,TA,5,Typ,0,No,Detchd,2004.0,Unf,1.0,12.038947685692156,TA,TA,Y,1.0,1.0,5,2008,WD,Normal,15.654753196752063,2.0,9.797735592116597,0.6447028423772609,0.44,63,8,0.0
657,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,9.72889799237455,Unf,1.0,11.14263935689581,GasA,Ex,Y,SBrkr,1.0,13.972368275687545,2,2,TA,7,Typ,1,Gd,Detchd,1939.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,4,2008,WD,Normal,15.307313341972767,2.0,1.0,0.6448822681403171,0.3572395128552097,11,58,0.0
658,45,RM,6.357203202420049,18.253668969557626,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,13.102765247125136,GasA,Ex,Y,SBrkr,1.0,13.161777471692357,3,1,TA,6,Typ,0,No,Detchd,1926.0,Unf,1.0,8.620056264664793,Fa,TA,Y,1.0,1.0,4,2008,WD,Normal,15.19064737641105,1.0,7.674652276188349,0.5052369077306733,0.0,24,58,0.0
659,50,RM,6.684506656824126,18.61124925276525,Pave,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920,1997,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,Gd,BrkTil,TA,TA,No,ALQ,6.914940018959451,Unf,1.0,11.256948546565363,GasA,TA,Y,SBrkr,1.0,13.684284977315308,3,1,TA,6,Typ,1,Gd,BuiltIn,1920.0,RFn,1.0,10.42593422668958,Fa,TA,Y,1.0,1.0,4,2008,WD,Normal,14.823471924877206,2.0,8.873203454932757,0.6827624929814711,0.12035398230088495,77,11,0.0
660,20,RM,7.635082099792532,18.879725801579433,Pave,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,1.0,TA,TA,PConc,No,No,No,No,1.0,No,1.0,1.0,GasA,TA,Y,FuseA,1.0,12.818680333426093,2,1,TA,4,Typ,0,No,Detchd,1946.0,Unf,1.0,9.864879392672357,TA,TA,Y,1.0,1.0,4,2008,ConLD,Abnorml,12.818680333426093,1.0,1.0,1.0,0,4,58,0.0
661,50,RM,6.42678077191518,19.06178179936772,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,TA,TA,No,BLQ,7.221213632878419,Unf,1.0,11.843518696025114,GasA,Ex,Y,SBrkr,1.0,13.48792113741291,2,1,TA,6,Typ,0,No,Detchd,1990.0,Unf,1.0,10.294080796212425,TA,TA,Y,1.0,1.0,8,2008,WD,Normal,14.923829373639641,1.5,10.979298049926308,0.6173913043478261,0.11363636363636363,21,58,0.0
662,30,RM,1.0,18.98987134386776,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945,1995,Gable,CompShg,Plywood,Plywood,None,1.0,TA,Gd,CBlock,No,No,No,No,1.0,No,1.0,1.0,GasA,Gd,N,SBrkr,1.0,12.53457513188247,1,1,TA,6,Min2,0,No,Attchd,1925.0,Unf,1.0,8.672744986667857,TA,TA,P,1.0,1.0,6,2008,WD,Normal,12.53457513188247,1.0,6.285266416806648,1.0,0,50,13,0.0
663,50,RM,6.42678077191518,19.06178179936772,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,Mn,Rec,10.025890350388508,LwQ,9.511219710154148,11.001606836461052,GasA,TA,Y,SBrkr,1.0,15.196880574832942,4,1,TA,7,Min2,1,Gd,Detchd,1939.0,Unf,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,1,2008,WD,Normal,16.4874894000288,2.0,4.858806663498184,0.6701134089392928,0.5460060667340748,11,58,0.0
664,70,RM,6.392276337227255,18.98987134386776,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,1923,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,LwQ,9.136453549445715,Unf,1.0,12.821770064969613,GasA,TA,Y,SBrkr,1.0,15.026385813964495,4,1,TA,7,Typ,0,No,Detchd,1960.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,10,2008,WD,Normal,16.491919198263833,2.0,9.036603342806158,0.6335776149233844,0.18454545454545454,27,58,0.0
665,50,RL,6.684506656824126,20.520366449128183,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.541317584499387,GasA,Ex,Y,SBrkr,1.0,14.709584496453328,4,1,Gd,8,Typ,0,No,Detchd,1970.0,Unf,2.0,12.038947685692156,TA,TA,Y,1.0,1.0,3,2008,WD,Normal,15.9256642392803,2.0,9.047888977723783,0.6793349168646081,0.0,89,4,0.0
666,60,RM,6.59142712460611,20.04565359904996,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,TA,TA,Mn,Rec,9.059125775508376,Unf,1.0,13.252445114913586,GasA,Gd,Y,SBrkr,1.0,15.15774869634931,5,1,TA,8,Typ,0,No,Detchd,0,No,1.0,10.459636543250584,No,No,Y,1.0,13.125370060953003,9,2008,WD,Normal,16.732331064008918,2.0,9.54874312625216,0.6150030998140111,0.15780998389694043,73,25,0.0
667,50,RM,6.7737732204907655,17.756853950692623,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,1.0,Unf,1.0,12.493820273589396,GasA,Ex,Y,SBrkr,1.0,14.513865863461868,3,1,TA,7,Typ,0,No,Detchd,1910.0,Unf,1.0,9.39538258223558,Fa,Fa,N,1.0,1.0,6,2008,WD,Normal,15.767326326029806,1.0,8.897190279129997,0.669022869022869,0.0,40,58,0.0
668,30,RM,1.0,19.091988324864506,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,1.0,Gd,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.396658166096783,GasA,TA,Y,SBrkr,1.0,12.396658166096783,1,1,TA,4,Typ,0,No,Detchd,1930.0,Unf,2.0,10.951171656935063,TA,TA,N,1.0,1.0,7,2008,WD,Normal,14.373891859924555,1.0,7.314734756825906,0.5,0.0,20,58,0.0
669,70,RM,6.684506656824126,20.978919296152455,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,10.538931490999708,Unf,1.0,10.69122459677165,GasA,TA,Y,FuseA,1.0,14.373891859924555,4,1,TA,7,Typ,0,No,Detchd,1952.0,Unf,1.0,10.087756729969003,TA,TA,Y,1.0,1.0,5,2008,COD,Abnorml,15.629889518596746,1.5,9.994431374976791,0.6666666666666666,0.484375,0,56,1.0
670,50,RM,6.684506656824126,19.424369393723797,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,13.815309220880685,GasA,TA,Y,SBrkr,12.136081740934445,15.134068032227582,4,1,TA,9,Min1,1,Gd,Detchd,1938.0,Unf,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,11,2008,COD,Normal,15.948665258285532,2.0,5.697012078927853,0.7739779874213837,0.0,20,50,0.0
671,50,RM,1.0,20.99989410461024,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,Fa,BrkTil,TA,Fa,No,Unf,1.0,Unf,1.0,12.768842092711287,GasA,Gd,Y,SBrkr,1.0,13.896974476036165,2,1,TA,6,Typ,0,No,Detchd,1950.0,Unf,2.0,10.715841640087826,Fa,Fa,Y,1.0,1.0,4,2008,WD,Normal,15.465576779860692,2.0,7.969460479809202,0.5978062157221207,0.0,63,30,0.0
672,30,RM,6.684506656824126,19.598237927298484,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,13.236142518909933,GasA,Gd,Y,SBrkr,1.0,13.236142518909933,2,1,TA,5,Typ,0,No,Detchd,1993.0,Unf,2.0,10.178050664421775,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,15.305801939760288,1.0,8.216434458396561,0.5,0.0,67,16,0.0
673,50,RM,6.744420430279228,19.494950979833906,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,1.0,TA,TA,PConc,TA,TA,No,Rec,8.037818197297462,Unf,1.0,11.938696646743818,GasA,TA,Y,SBrkr,1.0,13.73165675448797,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,1.0,10.616086912297321,TA,TA,Y,1.0,1.0,8,2008,WD,Family,15.189087426187385,3.0,1.0,0.6167664670658682,0.15755208333333334,25,58,0.0
674,30,RM,6.684506656824126,20.99989410461024,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,5,8,1912,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,Fa,TA,No,Unf,1.0,Unf,1.0,11.012698086464445,GasA,TA,Y,SBrkr,1.0,12.364788641372135,1,1,TA,5,Typ,0,No,Detchd,1997.0,Unf,2.0,11.634887347225343,TA,TA,N,1.0,1.0,8,2008,ConLD,Family,13.669944418938893,1.0,5.969939052451073,0.6272727272727273,0.0,79,17,0.0
675,190,RM,6.684506656824126,20.99989410461024,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,1.0,Fa,Fa,PConc,TA,Fa,No,Unf,1.0,Unf,1.0,11.449436038330251,GasA,Ex,N,FuseF,1.0,13.97675247894356,3,2,TA,8,Typ,0,No,No,0,No,0.0,1.0,No,No,N,1.0,1.0,5,2008,WD,Normal,14.990324332355753,2.0,9.567309925236039,0.7148936170212766,0.0,35,58,0.0
676,20,RL,7.268453117386751,20.665816057991517,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,13.252445114913586,GasA,Gd,N,SBrkr,1.0,13.27405882526201,3,1,TA,6,Typ,0,No,Detchd,1947.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,9,2008,WD,Abnorml,15.335913389886391,1.0,8.897190279129997,0.5019047619047619,0.0,46,15,0.0
677,85,RL,1.0,21.34183554382097,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,1.0,TA,TA,CBlock,Gd,TA,Av,ALQ,12.452540454604854,Unf,1.0,9.070314193798698,GasA,TA,Y,SBrkr,1.0,13.330139071597843,3,1,Gd,6,Typ,0,No,Detchd,1996.0,Unf,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,5,2008,WD,Abnorml,15.269341772761832,2.0,8.15298821355506,0.5228599221789884,0.799184505606524,0,45,1.0
678,80,RL,7.221213632878419,21.94390297652927,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,5.9269180446816625,TA,TA,CBlock,TA,TA,Av,ALQ,11.410943347638753,Unf,1.0,11.169007130464756,GasA,TA,Y,SBrkr,1.0,13.385296581842669,3,1,TA,6,Typ,1,Fa,Attchd,1978.0,Unf,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,12,2008,WD,Normal,15.341906423485153,2.0,8.724358962810534,0.5209125475285171,0.5238095238095238,0,30,1.0
679,20,RL,6.914940018959451,20.978529990283885,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,Fa,CBlock,TA,TA,No,ALQ,12.36122780975167,Unf,1.0,9.453929696886426,GasA,Ex,Y,SBrkr,1.0,13.102765247125136,3,1,Gd,6,Typ,0,No,Attchd,1967.0,RFn,1.0,9.978566621047088,TA,TA,Y,1.0,11.74097393831022,7,2008,WD,Normal,15.15774869634931,2.0,9.147315588624346,0.5,0.7641129032258065,38,3,0.0
680,85,RL,1.0,19.85542017453085,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,5.969939052451073,TA,TA,CBlock,Gd,TA,Gd,ALQ,11.00715768738887,Unf,1.0,1.0,GasA,Ex,Y,SBrkr,1.0,13.219759857683576,3,1,TA,6,Typ,1,Po,Basment,1978.0,Fin,2.0,11.292419534723528,TA,TA,Y,1.0,1.0,5,2008,WD,Normal,14.270696004831407,1.5,10.110605958809188,0.6967654986522911,1.0,0,30,1.0
681,20,RL,1.0,20.866639953134687,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,10.322355249072935,TA,TA,CBlock,TA,TA,Mn,BLQ,9.325406294637359,Unf,1.0,12.679743369587573,GasA,Gd,Y,SBrkr,1.0,13.32483837557578,3,1,TA,6,Typ,0,No,Attchd,1967.0,RFn,1.0,9.780688591938043,TA,TA,Y,1.0,1.0,3,2008,WD,Normal,15.40425572967917,1.0,7.448232316019433,0.5,0.2059645852749301,0,41,1.0
682,85,RL,1.0,19.702272180544274,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,Av,LwQ,7.732788372480494,ALQ,12.999087064345309,1.0,GasA,TA,Y,SBrkr,1.0,13.462556260580552,2,1,TA,5,Typ,0,No,Attchd,1984.0,Unf,2.0,11.302477323271576,TA,TA,Y,1.0,1.0,3,2008,WD,Normal,15.46267950432409,2.0,8.848990272211784,0.515096065873742,1.0,0,24,1.0
683,190,RL,6.684506656824126,21.907490537159603,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,None,1.0,TA,TA,PConc,TA,Fa,No,BLQ,13.878993133201504,Unf,1.0,1.0,GasA,Fa,Y,SBrkr,1.0,13.498014018972166,3,1,TA,6,Typ,0,No,CarPort,1920.0,Unf,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,1,2008,WD,Alloca,15.813809674888331,2.0,8.990963041593332,0.4672131147540984,1.0,30,58,0.0
684,20,RL,7.533131230124546,20.560992822137305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,CBlock,TA,TA,No,GLQ,11.885260162478508,Unf,1.0,10.222126215438918,GasA,Ex,Y,SBrkr,1.0,13.010768996247894,3,1,Gd,6,Typ,0,No,Attchd,1963.0,Fin,1.0,10.025890350388508,TA,TA,Y,1.0,1.0,5,2008,WD,Normal,15.055628032763455,2.0,8.724358962810534,0.5,0.6604166666666667,40,5,0.0
685,20,RL,7.404586972566442,22.300070224599597,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,12.42472157763011,Unf,1.0,9.232627042257835,GasA,TA,Y,FuseA,1.0,13.616840302640687,1,1,TA,4,Typ,1,TA,Attchd,1956.0,Unf,2.0,11.83088556721427,TA,TA,Y,1.0,1.0,6,2008,WD,Normal,15.44815925534299,2.0,10.847619122921865,0.5459558823529411,0.7854251012145749,0,52,1.0
686,190,RL,1.0,21.081348055961655,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,9.823108115244976,TA,TA,CBlock,TA,TA,Mn,Rec,13.091404736594225,Unf,1.0,1.0,GasA,Gd,Y,SBrkr,1.0,14.718474018099792,3,1,TA,7,Mod,2,TA,Basment,1960.0,Unf,2.0,11.85191217685538,TA,TA,Y,1.0,1.0,12,2008,WD,Abnorml,16.15330260123822,3.0,8.24755142516836,0.6352897748246585,1.0,0,48,1.0
687,50,RL,6.7737732204907655,20.177601649008324,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,ALQ,10.294080796212425,Unf,1.0,9.511219710154148,GasA,Gd,Y,SBrkr,1.0,13.989871922208529,2,1,Gd,6,Min1,0,No,2Types,1973.0,Unf,3.0,11.856100386394715,TA,TA,N,1.0,1.0,6,2008,WD,Normal,15.065323689235763,2.5,1.0,0.7009345794392523,0.5833333333333334,32,35,0.0
688,80,RL,1.0,20.953155697901853,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,Gd,PConc,Gd,TA,Av,ALQ,12.162748936715197,Unf,1.0,8.620056264664793,GasA,Ex,Y,SBrkr,1.0,12.84331667166547,3,1,Gd,5,Typ,0,No,2Types,1979.0,Unf,3.0,12.867768587390184,TA,TA,Y,1.0,1.0,6,2008,WD,Normal,14.800980223814683,1.0,8.382905995629807,0.5113122171945701,0.8148148148148148,0,38,1.0
689,20,RL,7.268453117386751,23.84134978985711,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,11.736626193764538,Unf,1.0,12.907117258214457,GasA,TA,Y,SBrkr,1.0,14.350343856944352,3,1,TA,7,Typ,2,Gd,Attchd,1979.0,Fin,2.0,11.158488106660393,TA,TA,Y,1.0,1.0,4,2008,WD,Normal,16.542504672099575,3.0,8.338607270038526,0.5,0.3930446194225722,0,29,1.0
690,50,RL,6.357203202420049,18.387836725595697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,11.607780484836361,GasA,TA,Y,SBrkr,1.0,13.340715388040307,2,1,TA,5,Typ,1,Gd,Attchd,1948.0,Unf,1.0,9.59492193179376,TA,TA,Y,1.0,1.0,1,2008,WD,Normal,14.588290661469394,1.0,8.26296321751758,0.6543359611885992,0.0,2,58,0.0
691,30,RL,7.337529394588084,23.68171020176197,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1940,2007,Flat,Tar&Grv,No,No,None,1.0,TA,TA,PConc,TA,TA,Gd,ALQ,13.222495897661254,Unf,1.0,11.492161983456269,GasA,Ex,Y,SBrkr,1.0,14.338510737780748,2,1,Fa,5,Typ,2,Gd,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,1,2008,WD,Normal,16.59675835805115,2.0,5.9269180446816625,0.48999354422207875,0.6550632911392406,67,1,0.0
692,20,RL,6.914940018959451,20.700237726487902,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,Av,Rec,12.737301110175862,Unf,1.0,11.905921745565665,GasA,TA,Y,FuseA,1.0,14.320686349739397,3,1,Gd,6,Typ,1,TA,Attchd,1956.0,Unf,1.0,10.192819749847509,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,16.509588388392043,2.0,12.274547968730774,0.5,0.5765407554671969,0,52,1.0
693,90,RL,6.357203202420049,20.608014183046155,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,Av,GLQ,12.718228468762483,Unf,1.0,1.0,GasA,Fa,N,SBrkr,1.0,12.718228468762483,2,1,TA,4,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,4,2008,WD,Normal,14.730882561077351,2.0,1.0,0.5,1.0,0,33,1.0
694,60,RL,6.357203202420049,20.61222700738997,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,9.274265741119429,Gd,TA,CBlock,TA,TA,No,Rec,10.207511306740143,Unf,1.0,10.002329725380731,GasA,TA,Y,SBrkr,1.0,13.808415518921386,3,1,TA,7,Typ,0,No,Detchd,1962.0,Unf,1.0,9.864879392672357,TA,TA,Y,1.0,1.0,11,2008,WD,Normal,15.006760114075178,1.5,9.473163131119321,0.6714285714285714,0.5217391304347826,39,7,0.0
695,60,RL,1.0,20.782150818308658,Pave,IR3,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.990963041593332,Gd,TA,PConc,Gd,TA,No,LwQ,12.435182063397658,Unf,1.0,10.010205578972315,GasA,Ex,Y,SBrkr,1.0,16.278076421030008,4,1,Gd,9,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,11.801205632825267,TA,TA,Y,1.0,1.0,6,2008,WD,Normal,17.370797127300204,3.0,9.994431374976791,0.723207401696222,0.72330547818013,7,6,0.0
696,20,RL,7.221213632878419,20.849463637306258,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.613173876275447,Gd,TA,PConc,Gd,TA,No,GLQ,13.813012856006212,Unf,1.0,10.258333791417995,GasA,Ex,Y,SBrkr,1.0,14.54568630946721,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,RFn,2.0,11.439858799435372,TA,TA,Y,1.0,1.0,4,2008,WD,Normal,16.734412852050287,3.5,11.083791241928564,0.5037174721189591,0.7933832709113608,0,14,1.0
