,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF
626,50,RM,6.59142712460611,20.537515809810586,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,15.10065629283109,15.19064737641105,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.438661292884955,GasA,Ex,Y,SBrkr,1.0,13.930439197857826,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1948.0,Unf,2.194317637875777,10.715841640087826,TA,TA,Y,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,15.340409073178568,1.7304631471189666,1.0
627,70,RM,7.221213632878419,18.107674839955088,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,15.039411253843634,15.187526814497952,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,BrkTil,TA,Fa,No,Unf,1.0,Unf,1.0,12.070359541275336,GasA,Fa,N,SBrkr,1.0,14.01162801044176,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1910.0,Unf,1.7304631471189666,10.25112953344019,Fa,TA,Y,1.0,1.0,1.7304631471189666,15.195323264382047,WD,Normal,15.244833593226529,1.7304631471189666,9.530047046365183
628,30,RM,6.684506656824126,18.107674839955088,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,15.087847482241104,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,Fa,TA,No,Unf,1.0,Unf,1.0,12.038947685692156,GasA,TA,Y,SBrkr,1.0,12.038947685692156,2.194317637875777,1.7304631471189666,TA,2.820334103642824,Typ,1.0,No,Detchd,1950.0,Unf,1.7304631471189666,9.6582707430638,TA,TA,Y,1.0,1.0,3.6025944687727294,15.195323264382047,WD,Normal,13.97675247894356,1.7304631471189666,1.0
629,75,RM,6.684506656824126,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,15.047528636178493,15.19064737641105,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.252502530148577,GasA,Gd,Y,SBrkr,1.0,14.213850311239472,2.820334103642824,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Detchd,1915.0,Unf,1.7304631471189666,10.087756729969003,Fa,Fa,N,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,15.459779975799751,1.9822467037532343,9.585749373306383
630,190,RM,6.7737732204907655,21.41021051548819,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,15.039411253843634,15.176583960216393,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,Stone,TA,TA,No,Unf,1.0,Unf,1.0,12.601371930615082,GasA,Gd,Y,FuseA,7.808145364123843,14.48555093819047,2.5409627556327754,2.194317637875777,TA,3.750250297485029,Typ,1.0,No,No,0,No,1.0,1.0,No,No,N,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,15.64372296368035,2.194317637875777,9.873157741448868
631,50,RM,6.7737732204907655,19.817995639121555,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,15.087847482241104,15.159321992932664,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.510864426406004,GasA,Gd,Y,FuseA,1.0,14.601157000193943,2.194317637875777,1.7304631471189666,TA,3.6025944687727294,Mod,1.0,No,Detchd,1958.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,15.836183202524618,2.194317637875777,8.956196575006715
632,50,RM,7.244955797756471,19.654717090963015,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,15.055628032763455,15.103851511653946,Gable,CompShg,WdShing,Wd Shng,None,1.0,Fa,Fa,BrkTil,TA,TA,No,Rec,10.459636543250584,Unf,1.0,11.634887347225343,GasA,Gd,N,FuseA,1.0,14.752055349126206,2.194317637875777,1.7304631471189666,Ex,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1920.0,Unf,1.7304631471189666,9.365618533147526,Fa,Fa,N,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,16.113239111277768,1.7304631471189666,9.473163131119321
633,30,RM,6.684506656824126,18.531355350027443,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,15.055628032763455,15.192206665778837,Gable,CompShg,Stucco,Stucco,None,1.0,Gd,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.925120017743208,GasA,TA,Y,SBrkr,1.0,13.20054441018351,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.7304631471189666,TA,No,0,No,1.0,1.0,No,No,N,1.0,1.0,2.194317637875777,15.195323264382047,WD,Normal,15.116604610212223,1.9822467037532343,5.3809460334448715
634,190,RM,6.684506656824126,21.18234699371091,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6,15.087847482241104,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.697216822316497,Unf,1.0,9.978566621047088,GasA,TA,Y,SBrkr,1.0,14.172674972526542,2.5409627556327754,2.194317637875777,TA,3.6025944687727294,Typ,2.194317637875777,Gd,Detchd,1940.0,Unf,2.194317637875777,12.601371930615082,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,Con,Normal,15.65199866911795,2.194317637875777,8.120635667155021
635,30,RM,6.684506656824126,19.358203259162394,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,15.039411253843634,15.103851511653946,Mansard,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,Gd,No,Unf,1.0,Unf,1.0,11.17425270756814,GasA,TA,N,FuseA,1.0,12.827940764481209,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1930.0,Unf,1.7304631471189666,9.103593650252291,Fa,TA,P,1.0,1.0,3.750250297485029,15.195323264382047,WD,Normal,14.054735647204454,1.7304631471189666,7.574446614595114
636,50,RM,6.133567292834429,18.86358214428274,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,15.006760114075178,15.176583960216393,Gable,CompShg,Wd Sdng,HdBoard,None,1.0,TA,TA,BrkTil,Fa,TA,No,Unf,1.0,Unf,1.0,12.085948006884667,GasA,Gd,Y,SBrkr,1.0,13.343354263952241,2.5409627556327754,1.7304631471189666,Gd,3.055641538058108,Typ,1.0,No,No,0,No,1.0,1.0,No,No,N,1.0,1.0,3.750250297485029,15.195323264382047,WD,Normal,14.794031435686074,1.7304631471189666,9.047888977723783
637,50,RM,7.098626104970388,20.458096087785453,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,15.097458285787088,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,10.979298049926308,Unf,1.0,11.056650085160447,GasA,Ex,Y,FuseA,1.0,14.30077525075615,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,Po,Detchd,1959.0,Unf,2.5409627556327754,12.734130107719718,TA,Gd,Y,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,15.764652813666741,1.7304631471189666,4.858806663498184
638,20,RM,6.744420430279228,19.65627580426002,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,15.097458285787088,15.103851511653946,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,10.75842361648199,GasA,TA,N,FuseA,1.0,10.75842361648199,1.7304631471189666,1.7304631471189666,TA,2.5409627556327754,Typ,1.0,No,Detchd,1949.0,Unf,1.7304631471189666,10.002329725380731,Fa,TA,Y,1.0,1.0,2.5409627556327754,15.195323264382047,WD,Abnorml,12.554760198133941,1.7304631471189666,9.059125775508376
639,20,RM,7.7135683558601436,21.679392290406412,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,15.102254250439458,15.170316253871071,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,Fa,Fa,No,Unf,1.0,Unf,1.0,10.996045490671595,GasA,Gd,Y,SBrkr,1.0,14.47416155904269,3.055641538058108,1.7304631471189666,TA,3.2596737867230705,Maj2,1.0,No,No,0,No,1.0,1.0,No,No,N,1.0,1.0,4.128238685769432,15.195323264382047,WD,Abnorml,15.238681038875203,2.194317637875777,1.0
640,190,RM,6.942124359831237,20.51950730858856,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,15.023122182650834,15.192206665778837,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Fa,BrkTil,Fa,TA,No,Unf,1.0,Unf,1.0,12.497236360857748,GasA,TA,N,FuseA,1.0,14.547549285051133,2.820334103642824,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,Detchd,1950.0,Unf,2.194317637875777,10.835883259370169,Fa,Po,N,1.0,1.0,2.194317637875777,15.195323264382047,WD,Normal,15.79263092016639,2.194317637875777,9.622253717854797
641,75,RM,6.460736201340262,18.49762024281299,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,15.055628032763455,15.127727309259253,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,TA,TA,BrkTil,TA,TA,No,BLQ,7.952063659629821,Unf,1.0,11.312501443831783,GasA,Ex,Y,SBrkr,1.0,14.201548416989949,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.0,No,Detchd,1935.0,Unf,1.7304631471189666,9.930417557876343,TA,TA,Y,1.0,1.0,2.5409627556327754,15.195323264382047,WD,Normal,15.296720540370561,1.7304631471189666,9.013883697367245
642,50,RM,6.942124359831237,20.519936898824188,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,15.023122182650834,15.187526814497952,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,10.364242825294092,GasA,Ex,Y,SBrkr,1.0,13.172899929850288,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1961.0,Unf,1.7304631471189666,10.087756729969003,TA,TA,N,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,14.018128339745576,1.7304631471189666,8.323662936018394
643,190,RM,6.684506656824126,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,15.055628032763455,15.119785966903773,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,9.453929696886426,Unf,1.0,12.292802622125064,GasA,TA,Y,FuseP,1.0,15.693106450218115,2.820334103642824,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,2Types,1930.0,Unf,2.194317637875777,10.672623079178159,TA,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,16.832057598617023,2.194317637875777,9.305068732469508
644,70,RM,6.684506656824126,18.9167524253441,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,15.031275798603609,15.19064737641105,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,BrkTil,Fa,TA,No,Unf,1.0,Unf,1.0,11.616842895097365,GasA,Ex,Y,SBrkr,1.0,14.381706470786918,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,No,0,No,1.0,1.0,No,No,N,1.0,1.0,2.194317637875777,15.195323264382047,WD,Normal,15.35386350813013,1.9822467037532343,10.15574970587587
645,70,RM,6.684506656824126,21.379545059905833,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,15.055628032763455,15.103851511653946,Gable,CompShg,AsbShng,AsbShng,None,1.0,Fa,Fa,BrkTil,Fa,Fa,No,Unf,1.0,Unf,1.0,12.234013204301133,GasA,TA,N,SBrkr,1.0,13.359144085883107,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Maj1,1.0,No,Detchd,1920.0,Unf,2.194317637875777,10.715841640087826,Fa,Po,N,1.0,1.0,4.0113402432628344,15.195323264382047,ConLD,Normal,14.871445774031129,1.7304631471189666,8.724358962810534
646,70,RM,6.684506656824126,21.18234699371091,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,15.006760114075178,15.18127774085417,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,TA,TA,BrkTil,TA,TA,Mn,Unf,1.0,Unf,1.0,13.908165436649409,GasW,Gd,Y,SBrkr,1.0,15.885722881522465,3.055641538058108,1.7304631471189666,TA,3.885846472488202,Typ,1.7304631471189666,Gd,Detchd,1950.0,Unf,2.194317637875777,10.336386900215581,TA,Fa,Y,1.0,1.0,4.128238685769432,15.195323264382047,WD,Normal,17.29642644667163,2.194317637875777,10.018059074748715
647,20,RM,6.831327892742091,20.773617256241184,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,15.118195633475512,15.118195633475512,Gable,CompShg,MetalSd,MetalSd,BrkFace,8.672744986667857,TA,TA,CBlock,TA,TA,No,Rec,9.103593650252291,Unf,1.0,12.452540454604854,GasA,Gd,Y,SBrkr,1.0,13.080005103356921,2.194317637875777,1.7304631471189666,Fa,3.055641538058108,Typ,1.0,No,Detchd,1959.0,Unf,1.7304631471189666,10.087756729969003,TA,TA,N,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,15.132483878148479,2.194317637875777,1.0
648,20,RM,6.42678077191518,20.242398182730764,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,15.116604610212223,15.192206665778837,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.734130107719718,GasA,TA,Y,SBrkr,1.0,13.37747218366061,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1959.0,Unf,1.7304631471189666,10.087756729969003,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,15.12296456685685,1.7304631471189666,1.0
649,30,RL,6.5270737381589985,19.551151164553634,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,15.06854987262762,15.15617472591783,Gable,CompShg,WdShing,Wd Shng,None,1.0,Gd,Gd,BrkTil,TA,TA,No,LwQ,10.752378680578557,BLQ,9.806219318423938,10.243906751287225,GasA,TA,Y,SBrkr,1.0,13.505563961983455,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,Po,Detchd,1992.0,Unf,1.7304631471189666,9.930417557876343,TA,TA,Y,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,15.411609047314895,1.7304631471189666,9.737598519334247
650,50,RM,1.0,19.715107909392557,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,15.095858235026224,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,Fa,No,Unf,1.0,Unf,1.0,12.038947685692156,GasA,Gd,Y,SBrkr,1.0,14.623106484233388,2.5409627556327754,1.7304631471189666,Gd,3.6025944687727294,Typ,1.0,No,Attchd,1945.0,Unf,1.7304631471189666,9.622253717854797,TA,TA,Y,1.0,1.0,3.6025944687727294,15.195323264382047,WD,Abnorml,15.679453650780196,1.9822467037532343,9.211557890737238
651,50,RL,1.0,19.49710501281983,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,15.079819169923036,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,8.812235750158614,Unf,1.0,12.67005022583586,GasA,TA,Y,SBrkr,1.0,14.748535182896902,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1950.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,P,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,16.216787496781514,2.194317637875777,5.492017742920502
652,50,RM,6.357203202420049,18.253668969557626,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,15.08945103488394,15.192206665778837,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,Gd,CBlock,TA,TA,No,ALQ,11.74097393831022,Unf,1.0,7.02174235239564,GasA,Ex,Y,SBrkr,1.0,13.669944418938893,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Detchd,1941.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,P,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,14.993617420471088,1.7304631471189666,1.0
653,70,RM,6.653921148278169,18.836124183025504,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,15.023122182650834,15.182841004523032,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.534293431937689,GasA,Ex,Y,SBrkr,1.0,13.856383816210426,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1926.0,Unf,1.7304631471189666,9.103593650252291,Fa,TA,Y,1.0,10.715841640087826,2.820334103642824,15.195323264382047,WD,Normal,14.930533830342009,1.9822467037532343,8.483295642295591
654,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,15.087847482241104,15.165608453322646,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.376854189435692,Unf,1.0,11.06209830903299,GasA,Ex,Y,SBrkr,1.0,14.630393172192896,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,Gd,Detchd,1940.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,Y,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,16.085067085904754,1.9822467037532343,4.0113402432628344
655,30,RM,6.357203202420049,18.9167524253441,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,15.062094658447375,15.187526814497952,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,Fa,BrkTil,TA,Fa,No,Unf,1.0,Unf,1.0,12.978543443983394,GasA,Ex,Y,SBrkr,1.0,12.978543443983394,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,Fa,Detchd,1924.0,Unf,2.194317637875777,10.525867697126678,TA,TA,Y,1.0,1.0,3.440268378362637,15.195323264382047,WD,Normal,15.019855631475933,1.7304631471189666,6.285266416806648
656,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,15.083032607355737,15.182841004523032,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,Gd,BrkTil,TA,TA,No,Rec,9.114592997374732,LwQ,8.646538007903064,11.072964688066048,GasA,Ex,Y,SBrkr,1.0,14.296779497533473,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,2004.0,Unf,1.7304631471189666,12.038947685692156,TA,TA,Y,1.0,1.0,3.055641538058108,15.195323264382047,WD,Normal,15.654753196752063,2.194317637875777,9.797735592116597
657,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,15.086243227218915,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,9.72889799237455,Unf,1.0,11.14263935689581,GasA,Ex,Y,SBrkr,1.0,13.972368275687545,2.194317637875777,2.194317637875777,TA,3.440268378362637,Typ,1.7304631471189666,Gd,Detchd,1939.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,15.307313341972767,2.194317637875777,1.0
658,45,RM,6.357203202420049,18.253668969557626,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,15.065323689235763,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,13.102765247125136,GasA,Ex,Y,SBrkr,1.0,13.161777471692357,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1926.0,Unf,1.7304631471189666,8.620056264664793,Fa,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,15.19064737641105,1.7304631471189666,7.674652276188349
659,50,RM,6.684506656824126,18.61124925276525,Pave,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,15.055628032763455,15.178149219316415,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,Gd,BrkTil,TA,TA,No,ALQ,6.914940018959451,Unf,1.0,11.256948546565363,GasA,TA,Y,SBrkr,1.0,13.684284977315308,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,BuiltIn,1920.0,RFn,1.7304631471189666,10.42593422668958,Fa,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,WD,Normal,14.823471924877206,2.194317637875777,8.873203454932757
660,20,RM,7.635082099792532,18.879725801579433,Pave,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,15.097458285787088,15.103851511653946,Gable,CompShg,MetalSd,CBlock,None,1.0,TA,TA,PConc,No,No,No,No,1.0,No,1.0,1.0,GasA,TA,Y,FuseA,1.0,12.818680333426093,2.194317637875777,1.7304631471189666,TA,2.820334103642824,Typ,1.0,No,Detchd,1946.0,Unf,1.7304631471189666,9.864879392672357,TA,TA,Y,1.0,1.0,2.820334103642824,15.195323264382047,ConLD,Abnorml,12.818680333426093,1.7304631471189666,1.0
661,50,RM,6.42678077191518,19.06178179936772,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,15.070161898256476,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,TA,TA,No,BLQ,7.221213632878419,Unf,1.0,11.843518696025114,GasA,Ex,Y,SBrkr,1.0,13.48792113741291,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1990.0,Unf,1.7304631471189666,10.294080796212425,TA,TA,Y,1.0,1.0,3.6025944687727294,15.195323264382047,WD,Normal,14.923829373639641,1.9822467037532343,10.979298049926308
662,30,RM,1.0,18.98987134386776,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,15.095858235026224,15.175018034740056,Gable,CompShg,Plywood,Plywood,None,1.0,TA,Gd,CBlock,No,No,No,No,1.0,No,1.0,1.0,GasA,Gd,N,SBrkr,1.0,12.53457513188247,1.7304631471189666,1.7304631471189666,TA,3.2596737867230705,Min2,1.0,No,Attchd,1925.0,Unf,1.7304631471189666,8.672744986667857,TA,TA,P,1.0,1.0,3.2596737867230705,15.195323264382047,WD,Normal,12.53457513188247,1.7304631471189666,6.285266416806648
663,50,RM,6.42678077191518,19.06178179936772,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,15.086243227218915,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,Mn,Rec,10.025890350388508,LwQ,9.511219710154148,11.001606836461052,GasA,TA,Y,SBrkr,1.0,15.196880574832942,2.820334103642824,1.7304631471189666,TA,3.440268378362637,Min2,1.7304631471189666,Gd,Detchd,1939.0,Unf,2.194317637875777,10.715841640087826,TA,TA,Y,1.0,1.0,1.7304631471189666,15.195323264382047,WD,Normal,16.4874894000288,2.194317637875777,4.858806663498184
664,70,RM,6.392276337227255,18.98987134386776,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,15.060479073569079,15.103851511653946,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,LwQ,9.136453549445715,Unf,1.0,12.821770064969613,GasA,TA,Y,SBrkr,1.0,15.026385813964495,2.820334103642824,1.7304631471189666,TA,3.440268378362637,Typ,1.0,No,Detchd,1960.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,3.885846472488202,15.195323264382047,WD,Normal,16.491919198263833,2.194317637875777,9.036603342806158
665,50,RL,6.684506656824126,20.520366449128183,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,15.047528636178493,15.189087426187385,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.541317584499387,GasA,Ex,Y,SBrkr,1.0,14.709584496453328,2.820334103642824,1.7304631471189666,Gd,3.6025944687727294,Typ,1.0,No,Detchd,1970.0,Unf,2.194317637875777,12.038947685692156,TA,TA,Y,1.0,1.0,2.5409627556327754,15.195323264382047,WD,Normal,15.9256642392803,2.194317637875777,9.047888977723783
