,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew,ylogSalePrice
786,20,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.834099819214712,GasA,Ex,Y,SBrkr,1.0,12.834099819214712,2,1,TA,4,Typ,0,No,Detchd,1954.0,Unf,1.0,9.873157741448868,Fa,TA,Y,1.0,1.0,8,2008,WD,Normal,14.859511769559187,1.0,1.0,0.5,0.0,46,8,0.0,11.588969419043872
787,60,RL,1.0,21.679392290406412,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.579804517371834,TA,TA,CBlock,TA,Fa,Gd,LwQ,11.598691053386194,Unf,1.0,9.72889799237455,GasA,Gd,Y,SBrkr,1.0,15.316368819051313,5,1,Gd,9,Typ,0,No,Attchd,1966.0,Fin,2.0,10.973694289095654,TA,TA,Y,1.0,1.0,7,2007,WD,Normal,16.39895505554358,2.5,10.03369954226849,0.7149708804385063,0.6826923076923077,41,0,0.0,12.141539457711714
788,120,RL,6.093856518007759,16.686251940363096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.0113402432628344,Gd,TA,PConc,Gd,TA,No,GLQ,4.53041926495877,Unf,1.0,13.47018574388358,GasA,Ex,Y,SBrkr,1.0,13.510587913259403,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,10.697398554008169,TA,TA,Y,1.0,1.0,9,2009,WD,Normal,15.610436743258413,2.0,7.952063659629821,0.5,0.013973799126637555,1,3,0.0,11.984184555794167
789,80,RL,1.0,21.377040344737654,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,Av,ALQ,11.463745203158789,Unf,1.0,11.221051196470764,GasA,TA,Y,SBrkr,1.0,13.295533670602968,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2.0,11.463745203158789,TA,TA,Y,1.0,1.0,5,2007,WD,Normal,15.322393523577544,2.0,8.020909424392293,0.5078909612625538,0.5238095238095238,0,31,1.0,11.896833207128452
790,60,RL,7.491069783799412,20.842254791481597,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,12.711845929912025,Unf,1.0,9.64931139996047,GasA,Ex,Y,SBrkr,1.0,15.203103238438757,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2.0,11.034756014997894,TA,TA,Y,1.0,1.0,6,2007,WD,Normal,16.631091507025204,3.5,10.103010378675691,0.6431309904153355,0.7717099373321397,1,10,0.0,12.505402864156405
791,20,RL,7.1236810031695965,20.526375965083016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,8.338607270038526,Gd,TA,PConc,Gd,TA,Av,Unf,1.0,Unf,1.0,14.294779920194513,GasA,Ex,Y,SBrkr,1.0,14.294779920194513,3,1,Gd,7,Typ,0,No,Attchd,2007.0,Fin,2.0,11.137337571032825,TA,TA,Y,1.0,1.0,6,2007,New,Partial,16.480835276992167,2.0,10.010205578972315,0.5,0.0,0,0,1.0,12.323860125621126
792,60,RL,1.0,21.194263787440146,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.192951535258446,GasA,Ex,Y,SBrkr,1.0,15.01495031751875,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,10.770475803559007,TA,TA,Y,1.0,11.272201962485878,10,2008,WD,Normal,16.028094778432745,2.5,8.979426117078209,0.7268891446106636,0.0,2,12,0.0,12.178192583415596
793,60,RL,6.968980585391403,20.189157677365337,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.184917181536692,TA,TA,CBlock,Gd,TA,No,Unf,1.0,Unf,1.0,11.950898606258738,GasA,TA,Y,SBrkr,1.0,14.428235318820398,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,11.147931683722206,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,15.503038058582288,2.5,9.64032225948934,0.7064137308039747,0.0,1,29,0.0,12.049424683420915
794,20,RL,6.995517194712504,20.094464449095522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,8.455023580313481,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,11.991229546699314,GasA,Ex,Y,SBrkr,1.0,13.84502328410502,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,4,2007,WD,Normal,15.095858235026224,1.5,8.308627591436396,0.6606683804627249,0.0,0,30,1.0,11.874097282798648
795,20,RL,6.59142712460611,19.84248154483504,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.607780484836361,Unf,1.0,9.136453549445715,GasA,Gd,Y,SBrkr,1.0,12.414226705566746,2,1,TA,4,Typ,0,No,Attchd,1953.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,4,2008,WD,Abnorml,14.393396119988909,1.0,1.0,0.5,0.7373868046571799,0,55,1.0,11.608244735642321
796,60,RL,7.732788372480494,22.101705806927043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,12.705450805865961,Ex,TA,PConc,Ex,TA,No,Unf,1.0,Unf,1.0,15.065323689235763,GasA,Ex,Y,SBrkr,1.0,16.64175944896629,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3.0,12.574819345696639,TA,TA,Y,1.0,1.0,7,2009,New,Partial,18.300758308902342,3.5,9.335516734766312,0.6198183971575207,0.0,1,0,0.0,13.091906231773164
797,50,RL,6.684506656824126,19.598237927298484,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.622253717854797,TA,TA,BrkTil,Gd,TA,No,ALQ,11.603239157716956,Unf,1.0,8.646538007903064,GasA,Ex,Y,SBrkr,1.0,14.800980223814683,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,6,2007,WD,Normal,15.890900219245248,2.5,9.72889799237455,0.7074829931972789,0.7783857729138167,13,57,0.0,12.07254696717504
798,60,RL,7.1972210008779385,21.874678416027326,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,Gd,GLQ,11.072964688066048,Unf,1.0,8.538897810304354,GasA,Gd,Y,SBrkr,1.0,14.6593926384168,4,1,Gd,8,Typ,0,No,Attchd,1997.0,RFn,2.0,11.753980379053347,TA,TA,Y,1.0,10.715841640087826,5,2008,WD,Normal,15.629889518596746,3.5,12.155152787887882,0.7326388888888888,0.75,0,11,1.0,12.206077645517674
799,30,RM,5.969939052451073,18.107674839955088,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,9.070314193798698,Unf,1.0,13.122552875096359,GasA,Ex,Y,FuseA,1.0,13.636246788021865,2,1,TA,5,Typ,0,No,Detchd,1957.0,Unf,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,7,2007,WD,Normal,15.74991461116888,2.0,1.0,0.5,0.16471571906354515,74,17,0.0,11.60733523953139
800,60,RL,6.7737732204907655,20.09540706170243,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,11.942769292012862,Unf,1.0,7.221213632878419,GasA,Ex,Y,SBrkr,1.0,14.213850311239472,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,10.776483168029046,TA,TA,Y,1.0,1.0,10,2008,WD,Normal,15.459779975799751,3.5,6.494161288893169,0.6666666666666666,0.8901098901098901,0,3,1.0,12.149507585033072
801,60,RL,7.789529331141852,22.215303433656715,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,10.859307915465061,Ex,TA,PConc,Ex,TA,Gd,Unf,1.0,Unf,1.0,14.741484514388235,GasA,Ex,Y,SBrkr,1.0,16.287419916979722,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3.0,13.181217421154953,TA,TA,Y,1.0,1.0,1,2009,New,Partial,17.922391171225573,3.5,10.800389069029363,0.6194029850746269,0.0,1,0,0.0,13.275829251377
802,20,RL,7.098626104970388,20.458096087785453,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,12.548045918520751,Unf,1.0,8.087847117871966,GasA,TA,Y,SBrkr,1.0,13.467644497800004,2,1,TA,5,Min1,0,No,Attchd,1954.0,Unf,1.0,9.914178988939392,TA,TA,Y,1.0,1.0,6,2006,WD,Family,15.281535153159187,1.0,1.0,0.5465116279069767,0.8675213675213675,0,52,1.0,11.678448377988165
803,20,RL,7.469749997220178,21.702524691313204,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,9.6582707430638,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,14.133104708987483,GasA,Ex,Y,SBrkr,1.0,14.156068338609819,3,1,Ex,6,Typ,0,No,Attchd,2008.0,RFn,2.0,11.534293431937689,TA,TA,Y,1.0,1.0,7,2008,New,Partial,16.31415765830955,2.0,6.684506656824126,0.501933216168717,0.0,0,0,1.0,12.335700805443338
804,80,RL,7.098626104970388,20.773617256241184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,TA,TA,Av,ALQ,10.715841640087826,Rec,11.169007130464756,7.65495044352145,GasA,Gd,Y,SBrkr,1.0,13.068566052986988,3,1,TA,6,Typ,0,No,Attchd,1967.0,Fin,1.0,10.616086912297321,TA,TA,Y,1.0,1.0,10,2006,WD,Normal,15.119785966903773,2.0,6.914940018959451,0.5,0.8979591836734694,0,39,1.0,11.816734299348461
805,70,RL,8.39749795772246,24.079097413228773,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,Gd,GLQ,13.89921557141071,Unf,1.0,4.438110443402653,GasA,Ex,Y,SBrkr,1.0,14.451272702162258,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,5,2009,WD,Normal,16.377358606421346,3.5,10.118180873967548,0.543448275862069,0.9886706948640483,81,5,0.0,12.317171167298682
806,80,RL,7.337529394588084,22.065213955890357,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,13.255154489788088,TA,TA,CBlock,TA,TA,Av,ALQ,11.35226609224141,BLQ,8.15298821355506,10.590598420556384,GasA,TA,Y,SBrkr,1.0,13.359144085883107,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,15.35087784919821,2.0,1.0,0.5146919431279621,0.62890625,0,40,1.0,11.982622797311857
807,75,RM,7.448232316019433,20.04851138804467,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,12.67005022583586,GasA,TA,N,FuseA,1.0,15.392460088901409,2,3,TA,11,Typ,0,No,Detchd,1910.0,Unf,2.0,10.459636543250584,Fa,Po,N,1.0,1.0,11,2009,WD,Normal,16.475281507530138,2.0,9.059125775508376,0.7157683294275192,0.0,67,44,0.0,11.571203807011969
808,20,RL,7.172972078519893,20.92961099934917,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.635082099792532,TA,TA,CBlock,TA,TA,No,ALQ,12.003227684290522,LwQ,10.57133235562008,1.0,GasA,Fa,Y,SBrkr,1.0,13.89921557141071,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2.0,11.189934126006927,TA,TA,Y,11.942769292012862,1.0,1,2006,WD,Normal,15.691743393938367,2.5,9.737598519334247,0.5572584078331205,1.0,25,7,0.0,12.10625783509458
809,120,RM,1.0,17.829743382399187,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.73710005749876,Gd,TA,PConc,Gd,TA,Gd,GLQ,11.999233433990224,Unf,1.0,8.944502934774821,GasA,Ex,Y,SBrkr,1.0,12.666812715499137,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2.0,10.835883259370169,TA,TA,Y,1.0,1.0,6,2008,ConLD,Normal,14.673804902388985,2.0,8.338607270038526,0.5,0.7806603773584906,0,4,1.0,11.881041706925902
810,20,C (all),6.859551208605442,20.330971683773697,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,Fa,TA,CBlock,TA,TA,Av,Unf,1.0,Unf,1.0,11.468499910096941,GasA,TA,N,FuseA,1.0,13.247019759826363,2,1,Fa,4,Typ,0,No,Basment,1952.0,Unf,2.0,11.292419534723528,TA,TA,N,1.0,6.494161288893169,6,2010,WD,Alloca,14.466548314421098,1.0,1.0,0.6590909090909091,0.0,0,58,1.0,10.932999821119937
811,20,RL,7.098626104970388,20.773617256241184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.539411368803783,TA,TA,CBlock,TA,TA,No,Rec,11.775536258885502,Unf,1.0,12.621143807743971,GasA,Gd,Y,SBrkr,1.0,14.185078454680323,4,1,TA,7,Typ,0,No,Attchd,1958.0,RFn,1.0,10.03369954226849,TA,TA,Y,1.0,11.272201962485878,4,2007,COD,Normal,16.359078669851243,1.5,9.823108115244976,0.5,0.42163661581137307,0,49,1.0,11.969723533345908
812,50,RL,6.172534928709971,20.11844024750093,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.09371324431321,GasW,Gd,Y,SBrkr,1.0,13.764431121777944,3,1,Fa,7,Typ,0,No,Detchd,1955.0,Unf,1.0,9.864879392672357,TA,TA,P,1.0,1.0,7,2006,WD,Normal,15.081426241171904,2.0,10.049252213846536,0.6456611570247934,0.0,32,56,0.0,11.661354090741
813,20,RL,6.285266416806648,21.6564861378581,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,10.96245458058479,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,14.588290661469394,GasA,Ex,Y,SBrkr,1.0,14.61031898557377,3,1,Gd,6,Typ,0,No,Attchd,1998.0,RFn,2.0,11.732272285545115,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,16.818836897186806,2.0,5.697012078927853,0.5018126888217522,0.0,0,12,1.0,12.323415584358154
814,20,RL,1.0,21.409855069382957,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.200342662007953,Unf,1.0,11.38174777012446,GasA,Gd,Y,SBrkr,1.0,13.14782183369282,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1.0,9.823108115244976,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,15.207763345943876,1.0,8.020909424392293,0.5,0.48214285714285715,0,52,1.0,11.827743504053695
815,20,RL,1.0,22.02312829561896,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,8.455023580313481,Gd,TA,PConc,Gd,TA,No,GLQ,13.689051809657878,Unf,1.0,10.391827134755262,GasA,Ex,Y,SBrkr,1.0,14.66119734059818,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3.0,12.695834404033846,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,16.76447627700273,3.0,9.200959587116674,0.5185753761129874,0.7767857142857143,0,6,1.0,12.509877789891931
816,80,RL,7.221213632878419,20.377284182474092,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,7.221213632878419,TA,TA,CBlock,TA,TA,Av,GLQ,11.292419534723528,Unf,1.0,11.302477323271576,GasA,Gd,Y,SBrkr,1.0,13.268668492468818,3,1,TA,6,Typ,0,No,Attchd,1971.0,Unf,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,15.278490577412953,2.0,1.0,0.510184287099903,0.499009900990099,0,39,1.0,11.951186847493476
817,120,RL,6.133567292834429,19.138954453035115,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,8.15298821355506,Gd,TA,PConc,Gd,TA,Mn,GLQ,12.27088437740026,Unf,1.0,11.847718285666259,GasA,Ex,Y,SBrkr,1.0,14.007287688092752,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,6,2010,New,Partial,16.161747566692583,3.0,9.385498251442533,0.5,0.5397643593519882,1,0,0.0,12.319405795112926
818,60,RL,7.02174235239564,19.611900233051152,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.500648811372505,GasA,Ex,Y,SBrkr,1.0,14.571679876468389,3,1,Gd,6,Typ,0,No,Attchd,2003.0,RFn,2.0,11.719173387890333,TA,TA,Y,1.0,1.0,6,2008,WD,Normal,15.811168794919832,2.5,6.172534928709971,0.6726825266611977,0.0,0,5,1.0,12.117246896289503
819,20,RM,6.684506656824126,18.9167524253441,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,1.0,Fa,TA,CBlock,Fa,TA,No,Unf,1.0,Unf,1.0,12.940047219715815,GasA,TA,N,SBrkr,1.0,12.940047219715815,2,1,TA,4,Min2,0,No,Detchd,1974.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,2,2009,WD,Normal,14.97712214559195,1.0,8.39749795772246,0.5,0.0,0,56,1.0,11.440365524765756
820,60,RL,1.0,21.74249298964707,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Gd,Unf,1.0,Unf,1.0,12.663571962214577,GasA,Ex,Y,SBrkr,1.0,14.739719688560557,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,10.911335817241909,TA,TA,Y,1.0,1.0,10,2007,WD,Family,15.994255490008962,2.5,8.455023580313481,0.6717054263565891,0.0,0,4,1.0,12.323860125621126
821,50,RL,6.684506656824126,20.834231912212953,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.431699040374228,GasA,TA,Y,SBrkr,1.0,14.280751000725765,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,7,2009,WD,Normal,15.578258148394013,2.0,10.286967630227565,0.6568151742390825,0.0,10,59,0.0,11.845827048676645
822,20,FV,7.244955797756471,21.33497993610563,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,Gd,No,Unf,1.0,Unf,1.0,14.280751000725765,GasA,Ex,Y,SBrkr,1.0,14.280751000725765,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,12.42472157763011,TA,TA,Y,1.0,1.0,6,2006,New,Partial,16.465264785257638,2.0,8.338607270038526,0.5,0.0,0,0,1.0,12.357079818283598
823,20,RL,7.9168874400292815,22.482503886832898,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,12.561460487077868,Ex,TA,PConc,Ex,TA,Av,GLQ,14.564272438039618,Unf,1.0,10.96245458058479,GasA,Ex,Y,SBrkr,1.0,15.311843849274037,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,13.693811998873134,TA,TA,Y,1.0,1.0,6,2008,New,Partial,17.604582841406057,3.0,9.444260751716477,0.5007208073041807,0.7872954764196343,1,0,0.0,12.861001210669146
824,45,RM,6.357203202420049,18.99590943456524,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,ALQ,12.452540454604854,Unf,1.0,1.0,GasA,Gd,Y,SBrkr,1.0,12.452540454604854,2,1,Gd,5,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,5,2008,WD,Normal,14.435931079075807,2.0,7.952063659629821,0.5,1.0,26,58,0.0,11.603688960617083
825,20,RL,6.831327892742091,20.248326318586155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,4.858806663498184,Unf,1.0,14.168530695513619,GasA,Ex,Y,SBrkr,1.0,14.168530695513619,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,11.40609703018311,TA,TA,Y,1.0,1.0,4,2009,WD,Normal,16.3636567171955,2.0,10.243906751287225,0.49653739612188363,0.013755158184319119,0,8,1.0,12.149507585033072
826,60,RL,1.0,25.42104502272597,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,1.0,TA,TA,PConc,TA,Gd,Gd,LwQ,9.59492193179376,ALQ,12.382533288080934,1.0,GasA,TA,Y,SBrkr,1.0,15.374696123462755,3,1,TA,7,Min2,0,No,Attchd,1967.0,Fin,2.0,11.458983006060123,TA,TA,Y,1.0,1.0,6,2009,WD,Abnorml,16.640693954926192,3.0,12.189192010773157,0.6772857597961134,1.0,0,42,1.0,12.128116509451258
827,160,FV,5.137710644618417,15.948665258285532,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,11.74097393831022,GasA,Ex,Y,SBrkr,7.221213632878419,13.70093987081196,2,1,Gd,4,Typ,0,No,Detchd,2005.0,RFn,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,14.757329159016129,2.5,8.698683331012784,0.7016637980493402,0.0,0,1,1.0,11.900912042974875
828,20,RL,7.221213632878419,21.57578940195915,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,10.63505597602595,TA,TA,CBlock,TA,TA,No,Rec,13.236142518909933,Unf,1.0,10.405519221765948,GasA,TA,Y,FuseA,1.0,14.080346166472044,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,11.051191784599274,TA,TA,Y,1.0,1.0,6,2008,WD,Normal,16.242836072524,2.5,9.013883697367245,0.5,0.7471264367816092,0,51,1.0,12.019749091416921
